,utcdate,utctime,alt,speed_mph,n_sats
245623,2021-11-19,,193,167.148799,11
245893,2021-11-19,,193,133.594765,11
246163,2021-11-19,,193,100.04073100000001,11
246430,2021-11-19,,193,32.932663,11
246712,2021-11-19,,193,100.04073100000001,11
246981,2021-11-19,,193,100.04073100000001,11
247250,2021-11-19,,193,133.594765,11
247520,2021-11-19,,193,133.594765,11
247788,2021-11-19,,193,200.702833,11
248067,2021-11-19,,193,200.702833,11
248333,2021-11-19,,193,0.0,12
248601,2021-11-19,,193,167.148799,12
248870,2021-11-19,,193,267.810901,12
249146,2021-11-19,,193,167.148799,12
249417,2021-11-19,,193,32.932663,12
249691,2021-11-19,,193,100.04073100000001,12
249959,2021-11-19,,193,100.04073100000001,12
250242,2021-11-19,,193,267.810901,12
250509,2021-11-19,,193,133.594765,12
250772,2021-11-19,,193,167.148799,12
251047,2021-11-19,,193,133.594765,12
251311,2021-11-19,,193,267.810901,12
251585,2021-11-19,,193,66.486697,12
251848,2021-11-19,,193,469.135105,12
252124,2021-11-19,,193,1442.202091,12
252393,2021-11-19,,193,2415.269077,12
252700,2021-11-19,,194,3421.890097,12
252969,2021-11-19,,194,4025.862709,12
253242,2021-11-19,,194,4864.713559,12
253513,2021-11-19,,194,5368.024069,12
253795,2021-11-19,,194,6240.428953,12
254064,2021-11-19,,194,6542.415259,12
254339,2021-11-19,,194,6643.077361,12
254609,2021-11-19,,194,6575.969293,12
254877,2021-11-19,,194,6542.415259,12
255240,2021-11-19,,194,5971.996681,12
255509,2021-11-19,,194,5300.9160010000005,12
255783,2021-11-19,,194,4797.605491,12
256053,2021-11-19,,194,4025.862709,12
256340,2021-11-19,,194,2784.363451,12
256610,2021-11-19,,194,1878.4045330000001,12
256883,2021-11-19,,194,737.567377,12
257149,2021-11-19,,194,469.135105,12
257416,2021-11-19,,194,234.256867,12
257692,2021-11-19,,194,66.486697,12
257968,2021-11-19,,194,200.702833,12
258242,2021-11-19,,194,200.702833,12
258511,2021-11-19,,194,66.486697,12
258786,2021-11-19,,194,838.229479,12
259057,2021-11-19,,194,1878.4045330000001,12
259339,2021-11-19,,194,3287.673961,12
259606,2021-11-19,,194,5334.470035,12
259888,2021-11-19,,194,8219.495588,12
260163,2021-11-19,,194,10803.156206,12
260438,2021-11-19,,194,15198.73466,12
260708,2021-11-19,,194,19056.827199,12
260987,2021-11-19,,194,22680.662871,12
261253,2021-11-19,,194,25599.242458,12
261526,2021-11-19,,194,29256.632164,12
261798,2021-11-19,,194,32208.765785,12
262066,2021-11-19,,194,34222.007825,12
262340,2021-11-19,,194,36470.128103,12
262609,2021-11-19,,194,39053.16735,12
262886,2021-11-19,,194,1149.53635,12
263157,2021-11-19,,194,3196.332424,12
263431,2021-11-19,,194,5913.587807,12
263706,2021-11-19,,194,7691.951609,12
263987,2021-11-19,,194,9101.221037,12
264259,2021-11-19,,194,10544.044499,12
264543,2021-11-19,,194,11517.111485,12
264811,2021-11-19,,194,13798.164426,12
265088,2021-11-19,,194,15844.960500000001,12
265361,2021-11-19,,194,17791.094472,12
265634,2021-11-19,,194,19569.458274,12
265901,2021-11-19,,194,22253.159623,12
266176,2021-11-19,,194,24031.523425,12
266451,2021-11-19,,194,25675.671091,12
266733,2021-11-19,,194,27386.926825,12
267001,2021-11-19,,194,29969.966072,12
267292,2021-11-19,,194,30708.15482,12
267566,2021-11-19,,194,32385.85652,12
267843,2021-11-19,,194,32452.964588,12
268116,2021-11-19,,194,34835.301002,12
268395,2021-11-19,,194,36244.57043,12
268665,2021-11-19,,194,36781.434974,12
268938,2021-11-19,,194,37988.758827,12
269216,2021-11-19,,194,38928.271779,12
269493,2021-11-19,,194,39968.446833,12
269767,2021-11-19,,194,40639.527513,12
270040,2021-11-19,,194,957.5327110000001,12
270317,2021-11-19,,194,1796.383561,12
270589,2021-11-19,,194,2702.342479,12
270868,2021-11-19,,194,3440.531227,12
271143,2021-11-19,,194,4144.54457,12
271419,2021-11-19,,194,4849.179284,12
271693,2021-11-19,,194,5688.030134,12
271969,2021-11-19,,194,6292.002746,12
272239,2021-11-19,,194,6795.313256,12
272513,2021-11-19,,194,6157.78661,12
272790,2021-11-19,,194,6224.894678,12
273061,2021-11-19,,194,6090.678542,12
273327,2021-11-19,,194,6292.002746,12
273599,2021-11-19,,194,6224.894678,12
273871,2021-11-19,,194,6895.975358,12
274147,2021-11-19,,194,6895.975358,12
274421,2021-11-19,,194,7701.272174,12
274691,2021-11-19,,194,8103.920582,12
274967,2021-11-19,,194,8473.014956,12
275236,2021-11-19,,194,8875.663364,12
275510,2021-11-19,,194,8909.217398,12
275779,2021-11-19,,194,9647.406146,12
276056,2021-11-19,,194,9882.284384,12
276330,2021-11-19,,194,10217.824724,12
276605,2021-11-19,,194,10217.824724,12
276876,2021-11-19,,194,10251.378758,12
277154,2021-11-19,,194,10687.5812,12
277425,2021-11-19,,195,10989.567506,12
277703,2021-11-19,,195,11593.540118,12
277969,2021-11-19,,195,11492.878016,12
278244,2021-11-19,,195,11962.013121,12
278513,2021-11-19,,195,12532.431699,12
278788,2021-11-19,,196,12599.539767,12
279064,2021-11-19,,196,12935.080107,12
279348,2021-11-19,,196,11727.756254,12
279626,2021-11-19,,196,12599.539767,12
279902,2021-11-19,,197,12196.891359,12
280172,2021-11-19,,197,13773.930957,12
280440,2021-11-19,,197,12565.985733,12
280716,2021-11-19,,197,12029.121189,12
280990,2021-11-19,,198,12599.539767,12
281272,2021-11-19,,198,11928.459087,12
281541,2021-11-19,,198,12733.755903,12
281816,2021-11-19,,199,12599.539767,12
282087,2021-11-19,,199,12331.107495,12
282366,2021-11-19,,199,12565.985733,12
282639,2021-11-19,,199,11794.242951,12
282911,2021-11-19,,199,11727.756254,12
283180,2021-11-19,,199,11794.242951,12
283462,2021-11-19,,199,12532.431699,12
283730,2021-11-19,,199,12297.553461,12
284011,2021-11-19,,199,11593.540118,12
284280,2021-11-19,,199,12565.985733,12
284556,2021-11-19,,199,11995.567155,12
284827,2021-11-19,,199,12398.215563,12
285097,2021-11-19,,199,12767.309937,12
285407,2021-11-19,,199,12935.080107,12
285682,2021-11-19,,199,13404.836583,12
285952,2021-11-19,,199,13371.282549,12
286221,2021-11-19,,199,13539.052719,12
286497,2021-11-19,,198,14075.917263,12
286765,2021-11-19,,198,14143.025331,12
287040,2021-11-19,,198,13740.376923,12
287308,2021-11-19,,198,13975.255161000001,12
287585,2021-11-19,,198,13572.606753,12
287856,2021-11-19,,198,13706.822889000001,12
288137,2021-11-19,,197,13908.147093,12
288409,2021-11-19,,197,15048.984249000001,12
288692,2021-11-19,,197,14881.214079,12
288975,2021-11-19,,197,15317.416521000001,12
289249,2021-11-19,,196,15887.835099,12
289524,2021-11-19,,196,16659.577881,12
289810,2021-11-19,,196,16558.915779,12
290082,2021-11-19,,195,16726.685949,12
290350,2021-11-19,,195,16122.713337000001,12
290624,2021-11-19,,195,15686.510895,12
290897,2021-11-19,,194,15048.984249000001,12
291170,2021-11-19,,194,15686.510895,12
291438,2021-11-19,,194,16391.145609,12
291716,2021-11-19,,194,16491.807711,12
291988,2021-11-19,,193,16324.037541,12
292302,2021-11-19,,193,14746.997943,12
292578,2021-11-19,,193,12666.647835,12
292853,2021-11-19,,193,10318.486826,12
293128,2021-11-19,,193,7231.515698,12
293402,2021-11-19,,193,3977.395771,12
293678,2021-11-19,,193,40673.081547,12
293955,2021-11-19,,193,38122.974963,12
294228,2021-11-19,,192,34768.192934,12
294504,2021-11-19,,192,31916.100044,12
294779,2021-11-19,,192,30171.290276,12
295048,2021-11-19,,192,28292.885743,12
295324,2021-11-19,,192,26581.630009,12
295592,2021-11-19,,192,24400.617799,12
295873,2021-11-19,,192,20844.511566,12
296142,2021-11-19,,192,19032.59373,12
296423,2021-11-19,,192,15408.758058,12
296698,2021-11-19,,192,12188.192165,12
296969,2021-11-19,,192,9940.071887,12
297245,2021-11-19,,192,7490.627405,12
297517,2021-11-19,,192,5041.8042940000005,12
297797,2021-11-19,,192,2693.021914,12
298065,2021-11-19,,192,1451.522656,12
298345,2021-11-19,,192,38751.802415,12
298617,2021-11-19,,192,35262.182879,12
298889,2021-11-19,,192,30498.131422,12
299166,2021-11-19,,192,27746.700634,12
299440,2021-11-19,,192,23485.338316,12
299708,2021-11-19,,192,19090.381233,12
299981,2021-11-19,,192,16976.477091,12
300247,2021-11-19,,191,15768.531867,12
300522,2021-11-19,,191,16171.180275,12
300804,2021-11-19,,191,16238.288343,12
301075,2021-11-19,,191,19761.461913,12
301348,2021-11-19,,191,22244.460429,12
301619,2021-11-19,,191,25230.148084,12
301892,2021-11-19,,191,26874.29575,12
302161,2021-11-19,,191,29558.61847,12
302436,2021-11-19,,191,32477.198057,12
302712,2021-11-19,,191,36168.141797000004,12
302999,2021-11-19,,191,38918.951214,12
303269,2021-11-19,,192,39321.599622,12
303546,2021-11-19,,192,1552.184758,12
303815,2021-11-19,,192,5310.2365660000005,12
304100,2021-11-19,,192,8228.816153,12
304370,2021-11-19,,192,9034.112969,12
304648,2021-11-19,,192,11684.881655,12
304915,2021-11-19,,192,11651.327621,12
305189,2021-11-19,,192,14167.2588,12
305464,2021-11-19,,192,15912.068568,12
305741,2021-11-19,,192,16918.689588,12
306015,2021-11-19,,192,19099.701798000002,12
306290,2021-11-19,,192,20274.092988,12
306566,2021-11-19,,193,22689.362065,12
306841,2021-11-19,,193,25273.022683,12
307116,2021-11-19,,193,28594.872049,12
307386,2021-11-19,,193,28460.655913,12
307666,2021-11-19,,193,29265.331358,12
307942,2021-11-19,,193,32184.532316,12
308212,2021-11-19,,193,32721.39686,12
308480,2021-11-19,,193,35271.503444,12
308755,2021-11-19,,193,37351.232181,12
309026,2021-11-19,,193,37753.880589,12
309325,2021-11-19,,193,40069.108935000004,12
309597,2021-11-19,,193,1964.153731,12
309880,2021-11-19,,193,2702.342479,12
310157,2021-11-19,,193,4312.31474,12
310431,2021-11-19,,193,5990.01644,12
310707,2021-11-19,,192,5855.800304,12
310983,2021-11-19,,192,5990.01644,12
311251,2021-11-19,,192,8338.79882,12
311532,2021-11-19,,192,10989.567506,12
311808,2021-11-19,,192,11358.66188,12
312089,2021-11-19,,192,13673.268855,12
312371,2021-11-19,,192,13975.255161000001,12
312646,2021-11-19,,192,16022.051235,12
312935,2021-11-19,,192,15753.618963,12
313204,2021-11-19,,192,17800.415037,12
313485,2021-11-19,,191,17867.523105,12
313756,2021-11-19,,191,18337.279581,12
314031,2021-11-19,,191,19343.900601,12
314299,2021-11-19,,191,20115.022012,12
314574,2021-11-19,,191,22262.480188,12
314845,2021-11-19,,191,21289.413202,12
315123,2021-11-19,,191,22329.588256,12
315397,2021-11-19,,192,23000.668936000002,12
315681,2021-11-19,,192,21624.953542,12
315950,2021-11-19,,191,20551.224454,12
316234,2021-11-19,,192,22933.560868,12
316507,2021-11-19,,192,22094.710018,12
316781,2021-11-19,,192,23571.087514,12
317050,2021-11-19,,192,24544.1545,12
317331,2021-11-19,,192,24208.61416,12
317601,2021-11-19,,192,24409.938364,12
317878,2021-11-19,,192,25450.113418,12
318151,2021-11-19,,192,25416.559384,12
318428,2021-11-19,,192,25550.77552,12
318703,2021-11-19,,192,23537.533480000002,12
318971,2021-11-19,,192,25651.437622,12
319254,2021-11-19,,192,25785.653758,12
319528,2021-11-19,,192,26658.058642,12
319803,2021-11-19,,192,24879.69484,12
320074,2021-11-19,,192,28704.233345,12
320349,2021-11-19,,192,29442.422093,12
320617,2021-11-19,,192,26658.058642,12
320899,2021-11-19,,192,28301.584937,12
321167,2021-11-19,,192,26490.288472,12
321449,2021-11-19,,192,27395.626019,12
321719,2021-11-19,,192,27966.044597,12
321999,2021-11-19,,192,27664.058291,12
322269,2021-11-19,,192,28368.693005,12
322550,2021-11-19,,193,28435.801073,12
322820,2021-11-19,,193,28402.247039,12
323095,2021-11-19,,193,28435.801073,12
323366,2021-11-19,,193,28033.152665,12
323644,2021-11-19,,193,28033.152665,12
323927,2021-11-19,,194,27529.842155000002,12
324201,2021-11-19,,194,27094.261084,12
324470,2021-11-19,,194,26255.410234,12
324746,2021-11-19,,194,24745.478704,12
325027,2021-11-19,,195,23839.519786,12
325296,2021-11-19,,195,21356.52127,12
325574,2021-11-19,,195,20249.238148,12
325848,2021-11-19,,196,19611.711502000002,12
326123,2021-11-19,,196,17632.644867,12
326397,2021-11-19,,196,16626.023847,12
326679,2021-11-19,,196,15317.416521000001,12
326948,2021-11-19,,197,14512.119705000001,12
327248,2021-11-19,,197,13572.606753,12
327523,2021-11-19,,197,10821.797336,12
327797,2021-11-19,,198,6862.421324,12
328074,2021-11-19,,198,3306.315091,12
328347,2021-11-19,,198,1326.627085,12
328625,2021-11-19,,198,37753.880589,12
328898,2021-11-19,,198,34331.990492,12
329177,2021-11-19,,198,31110.803228,12
329449,2021-11-19,,198,30808.816922,12
329763,2021-11-19,,199,26548.075975,12
330035,2021-11-19,,199,23964.415357,12
330307,2021-11-19,,199,20878.0656,12
330583,2021-11-19,,199,17824.648506,12
330860,2021-11-19,,199,15610.082262,12
331127,2021-11-19,,199,13094.151083,12
331408,2021-11-19,,199,9738.747683,12
331678,2021-11-19,,199,5545.114804,12
331949,2021-11-19,,199,3028.562254,12
332228,2021-11-19,,199,38851.843146,12
332503,2021-11-19,,199,33953.575553,12
332775,2021-11-19,,199,28619.105518,12
333044,2021-11-19,,199,24491.959336,12
333317,2021-11-19,,199,18654.178791,12
333586,2021-11-19,,199,12782.844212,12
333860,2021-11-19,,199,11172.25058,12
334130,2021-11-19,,199,10568.277968,12
334410,2021-11-19,,199,11709.115124,12
334681,2021-11-19,,199,14494.099946,12
334959,2021-11-19,,199,17412.679533,12
335225,2021-11-19,,199,20298.326457,12
335509,2021-11-19,,199,25028.82388,12
335782,2021-11-19,,199,28149.349042,12
336055,2021-11-19,,199,30632.347558,12
336326,2021-11-19,,199,34255.561859,12
336594,2021-11-19,,199,36503.682137,12
336871,2021-11-19,,199,39019.613316,12
337145,2021-11-19,,199,1216.644418,12
337422,2021-11-19,,199,4639.1558860000005,12
337690,2021-11-19,,199,7792.613711,12
337966,2021-11-19,,199,10275.612227,12
338235,2021-11-19,,199,12926.380913,12
338509,2021-11-19,,199,15308.095956000001,12
338785,2021-11-19,,199,17354.89203,12
339059,2021-11-19,,199,19166.809866,12
339336,2021-11-19,,199,21749.849113,12
339614,2021-11-19,,199,24065.077459,12
339886,2021-11-19,,199,26313.197737,12
340162,2021-11-19,,199,27923.791369,12
340430,2021-11-19,,199,30540.38465,12
340707,2021-11-19,,199,33426.031574,12
340975,2021-11-19,,199,34432.652594,12
341252,2021-11-19,,200,35976.138158,12
341526,2021-11-19,,200,38324.299167,12
341806,2021-11-19,,200,39096.041949,12
342076,2021-11-19,,200,1762.829527,12
342350,2021-11-19,,200,1527.951289,12
342627,2021-11-19,,200,4949.841386,12
342902,2021-11-19,,200,6090.678542,12
343177,2021-11-19,,201,7701.272174,12
343453,2021-11-19,,201,8204.582684,12
343728,2021-11-19,,201,9781.622282,12
344002,2021-11-19,,201,9110.541602,12
344273,2021-11-19,,201,9781.622282,12
344541,2021-11-19,,202,11627.094152,12
344815,2021-11-19,,202,13371.282549,12
345095,2021-11-19,,202,14176.579365,12
345367,2021-11-19,,202,15048.984249000001,12
345635,2021-11-19,,203,16122.713337000001,12
345914,2021-11-19,,203,16860.902085,12
346179,2021-11-19,,203,17028.672255,12
346479,2021-11-19,,204,19478.116737,12
346748,2021-11-19,,204,18404.387649,12
347032,2021-11-19,,204,20182.13008,12
347305,2021-11-19,,205,21121.643032,12
347581,2021-11-19,,205,21759.169678000002,12
347867,2021-11-19,,205,22765.790698,12
348138,2021-11-19,,206,24644.816602,12
348406,2021-11-19,,206,24208.61416,12
348687,2021-11-19,,206,25450.113418,12
348953,2021-11-19,,206,26993.598982,12
349239,2021-11-19,,207,27798.274427,12
349508,2021-11-19,,207,27831.828461,12
349788,2021-11-19,,207,29106.881753,12
350067,2021-11-19,,207,29811.516467,12
350333,2021-11-19,,208,30583.259249,12
350608,2021-11-19,,208,30616.813283,12
350884,2021-11-19,,208,30516.151181,12
351168,2021-11-19,,208,31053.015725,12
351435,2021-11-19,,209,31522.772201,12
351710,2021-11-19,,209,32328.069017,12
351985,2021-11-19,,210,33066.257765,12
352267,2021-11-19,,210,31522.772201,12
352536,2021-11-19,,211,32965.595663,12
352813,2021-11-19,,211,33200.473901,12
353086,2021-11-19,,212,32697.163391000002,12
353361,2021-11-19,,212,33032.703731,12
353633,2021-11-19,,213,32361.623051,12
353906,2021-11-19,,213,32093.190779,12
354176,2021-11-19,,214,31120.123793,12
354450,2021-11-19,,214,31489.218167,12
354726,2021-11-19,,215,31556.326235,12
355008,2021-11-19,,215,30415.489079,12
355276,2021-11-19,,216,29979.286637,12
355558,2021-11-19,,216,29811.516467,12
355826,2021-11-19,,217,28838.449481,12
356102,2021-11-19,,217,29475.976127,12
356377,2021-11-19,,218,28737.787379,12
356647,2021-11-19,,218,29308.205957000002,12
356928,2021-11-19,,219,27831.828461,12
357203,2021-11-19,,219,27496.288121,12
357484,2021-11-19,,220,27563.396189,12
357753,2021-11-19,,220,27228.47722,12
358024,2021-11-19,,221,27932.490563,12
358294,2021-11-19,,221,26590.950574,12
358567,2021-11-19,,222,25315.897282,12
358843,2021-11-19,,222,27027.153016,12
359117,2021-11-19,,223,25483.667452,12
359386,2021-11-19,,223,25181.681146,12
359663,2021-11-19,,223,26389.62637,12
359931,2021-11-19,,224,22195.37212,12
360215,2021-11-19,,224,25718.54569,12
360487,2021-11-19,,225,25383.00535,12
360764,2021-11-19,,225,26188.302166,12
361032,2021-11-19,,225,26322.518302,12
361312,2021-11-19,,225,25550.77552,12
361582,2021-11-19,,225,25517.221486,12
361861,2021-11-19,,226,26892.93688,12
362127,2021-11-19,,226,24879.69484,12
362396,2021-11-19,,226,24611.262568000002,12
362672,2021-11-19,,226,26121.194098,12
362947,2021-11-19,,226,26691.612676,12
363222,2021-11-19,,226,26758.720744000002,12
363495,2021-11-19,,226,27664.058291,12
363765,2021-11-19,,226,27831.828461,12
364044,2021-11-19,,226,28301.584937,12
364398,2021-11-19,,226,29039.773685,12
364673,2021-11-19,,226,29643.746297,12
364945,2021-11-19,,226,31053.015725,12
365213,2021-11-19,,226,31455.664133000002,12
365486,2021-11-19,,226,31757.650439,12
365762,2021-11-19,,226,32596.501289,12
366036,2021-11-19,,226,32193.852881,12
366312,2021-11-19,,226,32026.082711,12
366751,2021-11-19,,226,32864.933561,12
367025,2021-11-19,,226,31724.096405,12
367306,2021-11-19,,226,32026.082711,12
367576,2021-11-19,,226,32495.839187,12
367851,2021-11-19,,226,31891.866575,12
368125,2021-11-19,,226,33032.703731,12
368402,2021-11-19,,226,32797.825493000004,12
368676,2021-11-19,,226,32999.149697,12
368946,2021-11-19,,226,33099.811799,12
369227,2021-11-19,,226,32999.149697,12
369503,2021-11-19,,226,34106.432819,12
369777,2021-11-19,,226,33636.676343,12
370046,2021-11-19,,226,35213.09457,12
370328,2021-11-19,,226,34609.743329,12
370604,2021-11-19,,226,35313.756672,12
370879,2021-11-19,,226,36186.161556,12
371147,2021-11-19,,226,36085.499454,12
371424,2021-11-19,,226,37259.890644,12
371695,2021-11-19,,227,36353.931726,12
371966,2021-11-19,,227,37662.539052,12
372238,2021-11-19,,227,36488.147862,12
372511,2021-11-19,,227,36857.242236,12
372782,2021-11-19,,227,37326.998712,12
373056,2021-11-19,,228,36756.580134,12
373331,2021-11-19,,228,36488.147862,12
373601,2021-11-19,,228,35615.742978,12
373881,2021-11-19,,229,35817.067182,12
374158,2021-11-19,,229,36051.945420000004,12
374432,2021-11-19,,229,36387.48576,12
374708,2021-11-19,,230,34676.851397,12
374998,2021-11-19,,230,34878.175601,12
375271,2021-11-19,,230,35213.09457,12
375546,2021-11-19,,231,34240.648955,12
375821,2021-11-19,,231,33200.473901,12
376103,2021-11-19,,231,31388.556065,12
376372,2021-11-19,,232,31656.988337,12
376647,2021-11-19,,232,29744.408399,12
376923,2021-11-19,,232,28737.787379,12
377203,2021-11-19,,233,27630.504257,12
377473,2021-11-19,,233,26758.720744000002,12
377751,2021-11-19,,233,24711.92467,12
378023,2021-11-19,,233,25282.343248,12
378304,2021-11-19,,233,23470.425412,12
378574,2021-11-19,,234,23604.641548,12
378846,2021-11-19,,234,21356.52127,12
379125,2021-11-19,,234,21692.06161,12
379400,2021-11-19,,234,21322.967236,12
379675,2021-11-19,,234,22564.466494,12
379952,2021-11-19,,234,23034.22297,12
380226,2021-11-19,,234,22530.91246,12
380503,2021-11-19,,234,23134.885072,12
380776,2021-11-19,,234,23302.655242,12
381051,2021-11-19,,234,23235.547174,12
381327,2021-11-19,,234,24007.289956,12
381602,2021-11-19,,234,24376.38433,12
381877,2021-11-19,,234,24309.276262,12
382147,2021-11-19,,234,23034.22297,12
382428,2021-11-19,,235,23034.22297,12
382703,2021-11-19,,235,21792.723712,12
382979,2021-11-19,,235,20349.90025,12
383248,2021-11-19,,235,19880.143774,12
383520,2021-11-19,,236,19913.697808,12
383785,2021-11-19,,236,18974.806227,12
384073,2021-11-19,,237,18605.711853,12
384342,2021-11-19,,237,18102.401343,12
384613,2021-11-19,,238,17867.523105,12
384901,2021-11-19,,238,17867.523105,12
385169,2021-11-19,,238,16860.902085,12
385444,2021-11-19,,239,16391.145609,12
