,rpm,speed,throt_pos,engine_load,bat_volt
1531716,1653.0,24.233469,28,42,12.67
1531979,1667.0,24.85484,28,41,12.7
1532243,1669.0,24.85484,29,47,12.66
1532511,1672.0,24.85484,29,47,12.69
1532776,1670.0,25.476211,29,46,12.67
1533047,1663.0,25.476211,29,46,12.65
1533340,1658.0,25.476211,29,45,12.66
1533611,1660.0,26.097582,29,46,12.69
1533874,1649.0,26.097582,29,45,12.66
1534148,1644.0,26.097582,29,45,12.66
1534428,1641.0,26.097582,28,43,12.65
1534702,1648.0,26.718953,27,39,12.66
1534972,1645.0,26.718953,27,40,12.67
1535238,1659.0,26.718953,27,39,12.67
1535506,1664.0,26.718953,21,19,12.67
1535775,1793.0,26.718953,16,10,12.64
1536038,1701.0,26.718953,16,12,12.67
1536302,1647.0,26.718953,17,14,12.67
1536577,1603.0,26.718953,17,14,12.69
1536839,1596.0,26.718953,24,30,12.67
1537108,1659.0,26.718953,24,28,12.64
1537386,1729.0,26.718953,24,29,12.7
1537652,1718.0,26.097582,24,28,12.67
1537915,1716.0,26.097582,24,28,12.71
1538187,1709.0,26.097582,25,32,12.67
1538457,1713.0,26.097582,26,34,12.65
1538733,1708.0,26.097582,26,34,12.63
1539001,1673.0,26.097582,25,34,12.65
1539286,1634.0,26.097582,25,33,12.69
1539558,1635.0,26.097582,25,34,12.62
1539841,1637.0,26.718953,26,35,12.67
1540120,1642.0,26.718953,28,41,12.66
1540406,1651.0,26.718953,28,41,12.67
1540684,1659.0,26.718953,28,40,12.66
1540960,1667.0,26.718953,28,41,12.62
1541235,1678.0,26.718953,28,41,12.69
1541517,1688.0,27.340324,28,41,12.67
1541796,1695.0,27.340324,28,40,12.65
1542062,1702.0,27.340324,28,41,12.69
1542332,1716.0,27.340324,30,45,12.69
1542606,1733.0,27.340324,30,46,12.66
1542875,1734.0,27.961695,30,46,12.69
1543156,1744.0,27.961695,30,46,12.71
1543426,1746.0,27.961695,30,45,12.62
1543848,1765.0,28.583066,30,45,12.63
1544118,1772.0,28.583066,30,45,12.67
1544397,1779.0,28.583066,30,45,12.69
1544667,1787.0,29.204437,30,49,12.69
1544950,1818.0,29.204437,30,46,12.65
1545219,1816.0,29.204437,30,47,12.69
1545496,1825.0,29.204437,31,49,12.67
1545772,1840.0,29.825808000000002,31,50,12.61
1546040,1858.0,29.825808000000002,32,54,12.66
1546319,1880.0,29.825808000000002,32,56,12.67
1546597,1897.0,30.447179000000002,32,55,12.67
1546877,1900.0,30.447179000000002,32,56,12.69
1547154,1929.0,31.068550000000002,32,55,12.7
1547429,1940.0,31.068550000000002,32,54,12.69
1547698,1955.0,31.689921000000002,32,55,12.63
1547973,1971.0,31.689921000000002,32,54,12.63
1548241,1978.0,32.311292,32,54,12.69
1548522,2000.0,32.311292,32,53,12.67
1548794,2015.0,32.311292,32,52,12.66
1549067,2029.0,32.932663,32,51,12.67
1549346,2040.0,32.932663,32,52,12.69
1549622,2056.0,32.932663,32,51,12.7
1549894,2067.0,33.554034,32,51,12.67
1550168,2085.0,33.554034,32,49,12.69
1550438,2096.0,34.175405,32,49,12.67
1550710,2116.0,34.175405,32,49,12.67
1550981,2122.0,34.175405,32,50,12.67
1551263,2135.0,34.796776,32,50,12.64
1551534,2156.0,34.796776,32,50,12.65
1551808,2163.0,34.796776,32,50,12.69
1552084,2181.0,35.418147,32,43,12.67
1552371,2183.0,35.418147,29,34,12.67
1552658,2187.0,35.418147,29,32,12.69
1552934,2045.0,35.418147,27,37,12.65
1553213,1662.0,35.418147,26,37,12.69
1553490,1556.0,35.418147,22,23,12.66
1553765,1520.0,35.418147,14,9,12.69
1554034,1564.0,35.418147,16,14,12.67
1554313,1502.0,35.418147,16,15,12.67
1554579,1463.0,35.418147,17,15,12.67
1554852,1485.0,34.796776,15,13,12.7
1555125,1459.0,34.796776,16,13,12.67
1555399,1439.0,34.175405,16,14,12.69
1555676,1433.0,34.175405,16,14,12.66
1555951,1415.0,34.175405,15,14,12.69
1556225,1406.0,33.554034,15,14,12.67
1556501,1389.0,33.554034,23,32,12.67
1556774,1444.0,32.932663,23,32,12.66
1557052,1399.0,32.932663,23,33,12.67
1557319,1417.0,32.932663,26,43,12.66
1557594,1455.0,32.932663,27,46,12.66
1557865,1465.0,32.932663,28,48,12.67
1558144,1479.0,32.932663,27,45,12.69
1558414,1476.0,32.932663,27,45,12.64
1558690,1484.0,32.932663,27,46,12.64
1558971,1465.0,33.554034,27,46,12.66
1559244,1471.0,33.554034,29,52,12.69
1559515,1477.0,33.554034,29,51,12.66
1559790,1462.0,33.554034,29,51,12.62
1560062,1461.0,33.554034,29,51,12.69
1560335,1453.0,34.175405,29,52,12.65
1560606,1458.0,34.175405,29,50,12.67
1560879,1457.0,34.175405,31,65,12.67
1561154,1491.0,34.175405,33,71,12.63
1561431,1531.0,34.796776,35,74,12.66
1561699,1530.0,34.796776,36,74,12.67
1561974,1553.0,34.796776,36,78,12.69
1562251,1554.0,35.418147,36,77,12.69
1562518,1573.0,35.418147,36,79,12.65
1562800,1587.0,36.039518,36,80,12.64
1563069,1581.0,36.660889,37,82,12.64
1563334,1615.0,36.660889,37,79,12.67
1563608,1621.0,36.660889,36,79,12.66
1563876,1625.0,37.28226,49,100,12.67
1564147,1748.0,37.903631,52,100,12.65
1564412,1774.0,37.903631,51,100,12.69
1564681,1797.0,38.525002,44,100,12.71
1564949,1778.0,39.146373,43,100,12.63
1565212,1813.0,39.767744,42,100,12.67
1565473,1775.0,39.767744,43,100,12.69
1565743,1788.0,40.389115000000004,43,100,12.71
1566016,1775.0,41.010486,44,100,12.7
1566289,1815.0,41.631857000000004,38,99,12.67
1566561,1783.0,41.631857000000004,34,66,12.71
1566840,1788.0,42.253228,31,48,12.7
1567107,1794.0,42.253228,30,48,12.77
1567379,1804.0,42.253228,31,50,12.7
1567644,1804.0,42.253228,30,41,12.67
1567907,1805.0,42.253228,14,9,12.7
1568171,1804.0,42.253228,17,12,12.71
1568583,1788.0,41.631857000000004,17,12,12.75
1568864,1760.0,42.253228,17,13,12.7
1569133,1779.0,41.631857000000004,17,13,12.75
1569410,1748.0,41.631857000000004,17,13,12.73
1569672,1730.0,41.631857000000004,17,13,12.71
1569934,1720.0,41.010486,17,14,12.74
1570209,1713.0,41.010486,17,13,12.73
1570472,1711.0,41.010486,25,32,12.73
1570736,1769.0,41.010486,28,40,12.71
1571003,1755.0,40.389115000000004,27,38,12.75
1571273,1769.0,41.010486,27,38,12.69
1571536,1752.0,40.389115000000004,27,33,12.67
1571801,1733.0,41.010486,18,14,12.65
1572074,1737.0,40.389115000000004,18,16,12.65
1572337,1729.0,40.389115000000004,19,18,12.69
1572601,1727.0,40.389115000000004,22,25,12.64
1572872,1737.0,40.389115000000004,27,37,12.61
1573144,1793.0,40.389115000000004,27,35,12.66
1573413,1791.0,40.389115000000004,27,35,12.63
1573681,1763.0,40.389115000000004,26,34,12.66
1573951,1728.0,40.389115000000004,26,35,12.64
1574217,1732.0,40.389115000000004,26,35,12.65
1574494,1727.0,40.389115000000004,26,34,12.67
1574764,1735.0,40.389115000000004,32,62,12.67
1575036,1814.0,41.010486,31,51,12.66
1575306,1811.0,41.010486,31,51,12.67
1575579,1846.0,41.010486,32,58,12.66
1575848,1865.0,41.010486,33,62,12.69
1576134,1851.0,41.631857000000004,34,64,12.65
1576400,1834.0,41.631857000000004,35,67,12.67
1576683,1846.0,42.253228,35,68,12.65
1576951,1822.0,42.253228,35,70,12.67
1577227,1833.0,42.874599,36,70,12.64
1577495,1839.0,42.874599,36,70,12.62
1577772,1849.0,42.874599,36,70,12.66
